,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
4273,hsa-let-7e,NKX2-2,4273,-1.0,1.9505834601687744,-0.4475708147096681,2.0173081652890091e-13,3.662809652953686,3.5107055623991608,0.8888888888888888,0.5714285714285714,14,9
3238,hsa-let-7e,SATB1,3238,-1.0,1.7722808313141358,-0.4046598845974333,4.971970380856094e-11,1.9890463068058903,1.320209346110947,1.0,0.1764705882352941,17,3
3232,hsa-let-7e,SATB1,3232,-1.0,1.7722808313141358,-0.3546766126001098,1.2115198288857452e-08,2.5065540463609826,1.890989496873833,1.0,0.1764705882352941,17,3
3206,hsa-let-7f-2,NFAT5,3206,1.0,2.2956679221790317,-0.6324985853479218,1.1413679413111847e-28,-2.3154757644582897,1.669082603533677,1.0,0.25,4,1
3228,hsa-let-7f-2,KLF12,3228,1.0,1.8643031629784208,-0.6283120412706673,3.315676179587052e-28,-2.1661307183592147,1.5047334177085354,1.0,0.25,4,1
3307,hsa-let-7f-2,HBP1,3307,1.0,1.3512127945444463,-0.3435320454836458,3.647937791176901e-08,-2.527115455565224,1.9156540291061837,1.0,0.375,8,3
2209,hsa-let-7f-2,PPARA,2209,1.0,2.718411811628677,-0.4380225435650884,7.353971095960248e-13,-2.227050379106207,1.570761237329617,1.0,0.2857142857142857,7,2
3287,hsa-let-7f-2,BPTF,3287,1.0,2.2979082322690694,-0.6467698433350267,2.6543921850678064e-30,-2.241500211803878,1.586665354467476,0.8571428571428571,0.3529411764705882,17,7
817,hsa-let-7f-2,ELF2,817,1.0,2.2971737885619765,-0.4712745085891064,6.793324707134629e-15,-2.064884954484914,1.3979313089308882,1.0,0.2631578947368421,19,5
1939,hsa-let-7g,SOX4,1939,-1.0,1.7852587984849264,-0.5227876700163976,1.6222552956374865e-18,2.328987103954796,1.6839140422666954,0.6666666666666666,0.125,16,3
3953,hsa-let-7i,POU4F1,3953,-1.0,1.3208496392535534,-0.3034992337764445,1.3592009668989647e-06,3.718444402923439,3.603228188441184,1.0,0.4,10,4
4055,hsa-let-7i,SOX15,4055,-1.0,1.4231172382755275,-0.3439318653994688,3.5090844907022054e-08,2.6191500764706293,2.027285901577139,0.75,0.3333333333333333,18,8
2239,hsa-let-7i,FEV,2239,-1.0,1.861556341232231,-0.4314144611853735,1.7584527720204876e-12,2.28510209816053,1.634632293943822,0.6666666666666666,0.4615384615384615,13,9
2243,hsa-let-7i,FEV,2243,-1.0,1.861556341232231,-0.3849644108568301,4.846996279087899e-10,2.1177445408677507,1.4531302792080751,0.6666666666666666,0.4615384615384615,13,9
2247,hsa-let-7i,FEV,2247,-1.0,1.861556341232231,-0.4947586820848502,1.804364973627017e-16,2.1382430956555694,1.4749274428177237,0.6666666666666666,0.4615384615384615,13,9
3712,hsa-let-7i,FOXD3,3712,-1.0,1.422349957490502,-0.3072540701884445,9.895429965152964e-07,2.2402357774090094,1.5852661384491462,1.0,0.5714285714285714,14,8
3717,hsa-let-7i,FOXD3,3717,-1.0,1.422349957490502,-0.3122783126543392,6.426408336591298e-07,3.848886768392604,3.81824319429903,1.0,0.5714285714285714,14,8
3710,hsa-let-7i,FOXD3,3710,-1.0,1.422349957490502,-0.4204007209525742,7.213968156550398e-12,2.455008818859054,1.8292990948634045,1.0,0.5714285714285714,14,8
4169,hsa-let-7i,SOX1,4169,-1.0,1.861556341232231,-0.3739419794270386,1.625484270812853e-09,2.2977382423804897,1.648870541599948,1.0,0.6363636363636364,11,7
4171,hsa-let-7i,SOX1,4171,-1.0,1.861556341232231,-0.381403496235897,7.201009390639267e-10,2.3471691399838552,1.7049130096713612,1.0,0.6363636363636364,11,7
3251,hsa-mir-1-1,REST,3251,1.0,1.6983574978833744,-0.5119330549463258,1.0591111077713925e-17,-3.111154487461496,2.674839302783137,0.8,0.2857142857142857,14,5
3645,hsa-mir-1-1,SOX18,3645,-1.0,1.8082318704733047,-0.4290860728019197,2.380075173474848e-12,2.5489088139553417,1.9369182742838016,0.9,0.6,15,10
2239,hsa-mir-1-1,FEV,2239,-1.0,1.981293117111284,-0.4314144611853735,1.7584527720204876e-12,2.638434715691563,2.0478000162530887,0.7142857142857143,0.3846153846153846,13,7
2247,hsa-mir-1-1,FEV,2247,-1.0,1.981293117111284,-0.4947586820848502,1.804364973627017e-16,2.236594237762989,1.57724444729593,0.7142857142857143,0.3846153846153846,13,7
315,hsa-mir-1-1,ETV2,315,-1.0,4.805089081781193,-0.3950428918557234,1.5401476086962028e-10,2.311132768570881,1.6614478321736736,1.0,0.4,5,2
1057,hsa-mir-1-1,ZNF652,1057,1.0,1.6246792701946051,-0.65401534019801,3.637538193039018e-31,-2.8178910896313534,2.2767394855669165,1.0,0.375,8,3
3206,hsa-mir-1-1,NFAT5,3206,1.0,3.454353833707842,-0.6324985853479218,1.1413679413111847e-28,-2.852047073427568,2.32190936570031,1.0,0.25,4,1
3228,hsa-mir-1-1,KLF12,3228,1.0,4.072224717300874,-0.6283120412706673,3.315676179587052e-28,-2.7662541141271166,2.209624979249281,1.0,0.25,4,1
642,hsa-mir-1-1,BACH2,642,1.0,3.3408746320157245,-0.4495908867493567,1.5263741374551157e-13,-2.949666491257282,2.45357871119299,1.0,0.1111111111111111,9,1
202,hsa-mir-1-1,SP4,202,1.0,2.7237688732285967,-0.5335918945598883,2.3420427350373374e-19,-3.059841823703267,2.6033621968839045,1.0,0.2608695652173913,23,6
219,hsa-mir-1-1,SP4,219,1.0,2.7237688732285967,-0.3088559285280596,8.630612725619118e-07,-2.666187552549296,2.0826953479867267,1.0,0.2608695652173913,23,6
2209,hsa-mir-1-1,PPARA,2209,1.0,4.872543909206839,-0.4380225435650884,7.353971095960248e-13,-3.09003328552376,2.6448737032091403,1.0,0.7142857142857143,7,5
2515,hsa-mir-1-1,AHR,2515,-1.0,2.040117906242012,-0.3322619150878323,1.0652859377410929e-07,2.2962465329924138,1.646865062402834,1.0,1.0,1,1
3287,hsa-mir-1-1,BPTF,3287,1.0,3.51778362537181,-0.6467698433350267,2.6543921850678064e-30,-3.209092601139512,2.8148297426808058,0.9090909090909092,0.5882352941176471,17,11
1803,hsa-mir-1-1,ZFX,1803,1.0,3.3540183714049308,-0.4872631748509969,5.921630043286766e-16,-2.836449764788404,2.3010796400615603,1.0,0.6666666666666666,18,12
3314,hsa-mir-1-1,ZEB1,3314,1.0,2.884811119060801,-0.3780817730856762,1.0373140931522402e-09,-2.744406204189094,2.182391440402632,0.875,0.5,14,8
817,hsa-mir-1-1,ELF2,817,1.0,3.4624339095588565,-0.4712745085891064,6.793324707134629e-15,-3.076411763006232,2.627572389666708,0.9,0.4736842105263157,19,10
2243,hsa-mir-100,FEV,2243,-1.0,1.7807534858537375,-0.3849644108568301,4.846996279087899e-10,2.4421647644246094,1.8147623722339523,1.0,0.0769230769230769,13,1
4173,hsa-mir-100,SOX1,4173,-1.0,1.7807534858537375,-0.4239591307962889,4.597612446589782e-12,2.3702138888494684,1.7312859333073605,1.0,0.3636363636363636,11,4
4171,hsa-mir-100,SOX1,4171,-1.0,1.7807534858537375,-0.381403496235897,7.201009390639267e-10,2.668950195154498,2.090243935051374,1.0,0.3636363636363636,11,4
1213,hsa-mir-101-1,ZNF8,1213,1.0,1.668524336918204,-0.5186432557236617,3.3470845591699705e-18,-3.0917591234813577,2.65305785244798,0.8,0.5,8,5
3251,hsa-mir-101-1,REST,3251,1.0,2.236852459360644,-0.5119330549463258,1.0591111077713925e-17,-3.2319364705832867,2.853738409435977,0.8,0.2857142857142857,14,5
1057,hsa-mir-101-1,ZNF652,1057,1.0,2.7436682999117976,-0.65401534019801,3.637538193039018e-31,-3.582649917379878,3.385987213709392,1.0,0.5,8,4
3206,hsa-mir-101-1,NFAT5,3206,1.0,4.945234945530521,-0.6324985853479218,1.1413679413111847e-28,-2.65884484957829,2.077567444562297,1.0,0.25,4,1
3228,hsa-mir-101-1,KLF12,3228,1.0,7.245496747629722,-0.6283120412706673,3.315676179587052e-28,-3.1829896659138006,2.78285958489905,1.0,0.5,4,2
642,hsa-mir-101-1,BACH2,642,1.0,4.756425335780214,-0.4495908867493567,1.5263741374551157e-13,-3.1039656802920907,2.6701401266499447,1.0,0.2222222222222222,9,2
3307,hsa-mir-101-1,HBP1,3307,1.0,7.78867903136881,-0.3435320454836458,3.647937791176901e-08,-3.3804599848051877,3.0738465282403875,0.8,0.5,8,5
202,hsa-mir-101-1,SP4,202,1.0,5.2993931607736,-0.5335918945598883,2.3420427350373374e-19,-3.1618419500744315,2.752481409358017,0.9,0.391304347826087,23,10
219,hsa-mir-101-1,SP4,219,1.0,5.2993931607736,-0.3088559285280596,8.630612725619118e-07,-2.322859673738896,1.677311917689769,0.9,0.391304347826087,23,10
2712,hsa-mir-101-1,ONECUT2,2712,1.0,2.08578415118326,-0.3979766134213628,1.0950571830432507e-10,-3.381781072545914,3.075896602054457,0.5,0.2857142857142857,7,4
2209,hsa-mir-101-1,PPARA,2209,1.0,6.383842970892742,-0.4380225435650884,7.353971095960248e-13,-2.8319368566142367,2.299597483974257,1.0,0.5714285714285714,7,4
1640,hsa-mir-101-1,TCF7L2,1640,1.0,2.50594609425796,-0.3156446063549888,4.790898296521369e-07,-2.3923146253551995,1.7568032080052414,1.0,0.5,2,1
3657,hsa-mir-101-1,STAT5B,3657,1.0,4.082677842379699,-0.429761801502629,2.1804332848339308e-12,-3.252901528773266,2.8842551702488057,1.0,0.6,5,3
3287,hsa-mir-101-1,BPTF,3287,1.0,5.143376989122917,-0.6467698433350267,2.6543921850678064e-30,-3.14513022813248,2.728585162397782,0.8181818181818182,0.5294117647058824,17,11
1803,hsa-mir-101-1,ZFX,1803,1.0,5.576991908280943,-0.4872631748509969,5.921630043286766e-16,-2.552500657988679,1.946513520494494,1.0,0.5,18,9
3314,hsa-mir-101-1,ZEB1,3314,1.0,3.1099752198609067,-0.3780817730856762,1.0373140931522402e-09,-2.8480036642948545,2.320770942063368,0.8,0.5714285714285714,14,10
817,hsa-mir-101-1,ELF2,817,1.0,5.02555313300835,-0.4712745085891064,6.793324707134629e-15,-2.75192219302456,2.195609340851545,1.0,0.5789473684210527,19,11
823,hsa-mir-101-1,ELF2,823,1.0,5.02555313300835,-0.4579904092784654,4.6926577554084944e-14,-2.5459672589977145,1.9385964715158908,1.0,0.5789473684210527,19,11
1213,hsa-mir-101-2,ZNF8,1213,1.0,1.3636379824120335,-0.5186432557236617,3.3470845591699705e-18,-2.9885181629576385,2.5093552783647644,0.8,0.5,8,5
3251,hsa-mir-101-2,REST,3251,1.0,2.341631963742135,-0.5119330549463258,1.0591111077713925e-17,-3.002984318085158,2.529533821738498,0.8,0.2857142857142857,14,5
1059,hsa-mir-101-2,ZNF652,1059,1.0,3.6356729125870944,-0.6144769504644603,1.0049340312694676e-26,-2.405239206481768,1.7717483702956551,1.0,0.5,8,4
1057,hsa-mir-101-2,ZNF652,1057,1.0,3.6356729125870944,-0.65401534019801,3.637538193039018e-31,-3.337770218681826,3.0095159818102903,1.0,0.5,8,4
3206,hsa-mir-101-2,NFAT5,3206,1.0,5.102034536790797,-0.6324985853479218,1.1413679413111847e-28,-2.413727192619988,1.7816133789028434,1.0,0.25,4,1
3228,hsa-mir-101-2,KLF12,3228,1.0,7.043982759818719,-0.6283120412706673,3.315676179587052e-28,-2.9903418275352647,2.5122497676608715,1.0,0.5,4,2
646,hsa-mir-101-2,BACH2,646,1.0,4.915215633883449,-0.5234774419786129,1.4366450894221205e-18,-2.0105640285941115,1.3421692015215725,1.0,0.3333333333333333,9,3
642,hsa-mir-101-2,BACH2,642,1.0,4.915215633883449,-0.4495908867493567,1.5263741374551157e-13,-2.8598488899509165,2.336407201188427,1.0,0.3333333333333333,9,3
3307,hsa-mir-101-2,HBP1,3307,1.0,10.116349307386244,-0.3435320454836458,3.647937791176901e-08,-3.020577093214163,2.553852625034281,1.0,0.5,8,4
202,hsa-mir-101-2,SP4,202,1.0,4.484655122491458,-0.5335918945598883,2.3420427350373374e-19,-2.9066706255739216,2.39881132141084,1.0,0.391304347826087,23,9
219,hsa-mir-101-2,SP4,219,1.0,4.484655122491458,-0.3088559285280596,8.630612725619118e-07,-2.060464806005322,1.3932872856318088,1.0,0.391304347826087,23,9
2209,hsa-mir-101-2,PPARA,2209,1.0,5.861178554847259,-0.4380225435650884,7.353971095960248e-13,-2.5315275184210124,1.921148100295511,1.0,0.5714285714285714,7,4
1640,hsa-mir-101-2,TCF7L2,1640,1.0,3.74269271908264,-0.3156446063549888,4.790898296521369e-07,-2.4497252649993464,1.8234309743290111,1.0,0.5,2,1
3657,hsa-mir-101-2,STAT5B,3657,1.0,3.0908129943948337,-0.429761801502629,2.1804332848339308e-12,-2.999938510627594,2.524061831969546,1.0,0.8,5,4
3287,hsa-mir-101-2,BPTF,3287,1.0,5.288913800239619,-0.6467698433350267,2.6543921850678064e-30,-2.807344290931097,2.2673865241711346,0.8,0.4705882352941176,17,10
1803,hsa-mir-101-2,ZFX,1803,1.0,4.329871551992689,-0.4872631748509969,5.921630043286766e-16,-2.1205906606849387,1.4562556775247018,1.0,0.5555555555555556,18,10
3314,hsa-mir-101-2,ZEB1,3314,1.0,2.0670144204316045,-0.3780817730856762,1.0373140931522402e-09,-2.5888589716292034,1.990830842972204,0.8888888888888888,0.5714285714285714,14,9
817,hsa-mir-101-2,ELF2,817,1.0,5.150076884881598,-0.4712745085891064,6.793324707134629e-15,-2.421342629837816,1.7904760343352304,1.0,0.4736842105263157,19,9
823,hsa-mir-101-2,ELF2,823,1.0,5.150076884881598,-0.4579904092784654,4.6926577554084944e-14,-2.461088751977457,1.8360759912264488,1.0,0.4736842105263157,19,9
3996,hsa-mir-105-1,VAX2,3996,1.0,8.376774948616912,-0.3397221912444395,5.2657536951275014e-08,-4.886013900551261,5.727038265039384,1.0,1.0,5,5
3994,hsa-mir-105-1,VAX2,3994,1.0,8.376774948616912,-0.4360606173252543,9.545261516305737e-13,-2.1544680743541456,1.4922312635614483,1.0,1.0,5,5
3995,hsa-mir-105-1,VAX2,3995,1.0,8.376774948616912,-0.3081157660392633,9.194512159359032e-07,-3.039356740609945,2.57930360002837,1.0,1.0,5,5
1442,hsa-mir-105-1,HOXC10,1442,1.0,2.265782012159422,-0.359168214695075,7.675136761060936e-09,-2.7919394289119093,2.2473341442662087,1.0,0.5,4,2
3066,hsa-mir-105-1,FOXO4,3066,1.0,10.622769832119785,-0.4212532371782956,6.47905409850049e-12,-2.373106557274293,1.7339869355133974,0.7777777777777778,0.5833333333333334,12,9
3072,hsa-mir-105-1,FOXO4,3072,1.0,10.622769832119785,-0.3170365413925132,4.238534750557846e-07,-7.047782746501215,10.699041449603168,0.7777777777777778,0.5833333333333334,12,9
3952,hsa-mir-105-1,POU4F1,3952,1.0,10.262206080996323,-0.32459174254511,2.156322841295698e-07,-3.1088363671131,2.676857557175641,0.8571428571428571,0.6,10,7
3953,hsa-mir-105-1,POU4F1,3953,1.0,10.262206080996323,-0.3034992337764445,1.3592009668989647e-06,-6.86464218157018,10.253324435323307,0.8571428571428571,0.6,10,7
4336,hsa-mir-105-1,SOX11,4336,1.0,8.093842239356654,-0.4412285375595289,4.784750200297715e-13,-4.9432264448999,5.8419199529878565,0.9166666666666666,0.6111111111111112,18,12
4348,hsa-mir-105-1,SOX11,4348,1.0,8.093842239356654,-0.5415180765688182,5.414429375295863e-20,-2.1326357334911834,1.4686466567103935,0.9166666666666666,0.6111111111111112,18,12
4338,hsa-mir-105-1,SOX11,4338,1.0,8.093842239356654,-0.359329062529687,7.54969791549158e-09,-5.954644485494286,8.039905921717395,0.9166666666666666,0.6111111111111112,18,12
1922,hsa-mir-105-1,PBX1,1922,1.0,5.107106655279568,-0.424455100801705,4.3159982066030665e-12,-4.045014600827252,4.152279594291164,0.9090909090909092,0.7142857142857143,14,11
1913,hsa-mir-105-1,PBX1,1913,1.0,5.107106655279568,-0.334403925504628,8.718316442141266e-08,-2.183128090462098,1.5230177395584708,0.9090909090909092,0.7142857142857143,14,11
1919,hsa-mir-105-1,PBX1,1919,1.0,5.107106655279568,-0.3593381493459557,7.542670905486422e-09,-2.516159685214813,1.9026295357414509,0.9090909090909092,0.7142857142857143,14,11
2239,hsa-mir-105-1,FEV,2239,1.0,7.2998960768220815,-0.4314144611853735,1.7584527720204876e-12,-3.5536264299513247,3.340315448710642,0.6666666666666666,0.4615384615384615,13,9
2243,hsa-mir-105-1,FEV,2243,1.0,7.2998960768220815,-0.3849644108568301,4.846996279087899e-10,-4.342853042241844,4.684073764652177,0.6666666666666666,0.4615384615384615,13,9
2247,hsa-mir-105-1,FEV,2247,1.0,7.2998960768220815,-0.4947586820848502,1.804364973627017e-16,-3.0001104666675875,2.525370219412729,0.6666666666666666,0.4615384615384615,13,9
3717,hsa-mir-105-1,FOXD3,3717,1.0,5.049633554306048,-0.3122783126543392,6.426408336591298e-07,-7.799067136043695,12.728350000324038,1.0,0.7142857142857143,14,10
3710,hsa-mir-105-1,FOXD3,3710,1.0,5.049633554306048,-0.4204007209525742,7.213968156550398e-12,-4.8182227925873855,5.591772258182301,1.0,0.7142857142857143,14,10
2708,hsa-mir-105-1,ONECUT2,2708,1.0,5.683504940602157,-0.3951894384738856,1.5142498865771252e-10,-2.5439267504455763,1.936085918274604,1.0,0.7142857142857143,7,5
2711,hsa-mir-105-1,ONECUT2,2711,1.0,5.683504940602157,-0.4754974981305006,3.610377624086328e-15,-4.580244578041715,5.12741376670998,1.0,0.7142857142857143,7,5
3913,hsa-mir-105-1,SCRT1,3913,1.0,3.820212136626696,-0.5429033263345194,4.175043944260586e-20,-6.4837365251527945,9.274659519532715,1.0,1.0,2,2
2423,hsa-mir-105-1,HOXC11,2423,1.0,8.127795260491693,-0.3803030777152191,8.130258908925033e-10,-2.805405658518807,2.2647198476844568,0.8,0.6666666666666666,6,5
4321,hsa-mir-105-1,SIX6,4321,1.0,2.7063622201989035,-0.3896597518608053,2.8549863256776037e-10,-3.788135772097692,3.716949336110694,1.0,0.75,4,3
730,hsa-mir-105-1,MAZ,730,1.0,2.655033934885328,-0.3955020259469908,1.4604146715537928e-10,-2.3685178660848267,1.7294052989243376,0.5333333333333333,0.4,20,15
4173,hsa-mir-105-1,SOX1,4173,1.0,7.2998960768220815,-0.4239591307962889,4.597612446589782e-12,-4.516762896593842,5.00741635714359,1.0,0.9090909090909092,11,10
4169,hsa-mir-105-1,SOX1,4169,1.0,7.2998960768220815,-0.3739419794270386,1.625484270812853e-09,-4.354375994289463,4.705271377102873,1.0,0.9090909090909092,11,10
4168,hsa-mir-105-1,SOX1,4168,1.0,7.2998960768220815,-0.3166937860000699,4.3685897008275356e-07,-2.966356757360522,2.479301027417825,1.0,0.9090909090909092,11,10
4171,hsa-mir-105-1,SOX1,4171,1.0,7.2998960768220815,-0.381403496235897,7.201009390639267e-10,-8.185777702075669,13.710719258491936,1.0,0.9090909090909092,11,10
3314,hsa-mir-105-1,ZEB1,3314,1.0,3.6701133450667807,-0.3780817730856762,1.0373140931522402e-09,-2.8645671012602394,2.342675582767861,0.7142857142857143,0.3571428571428571,14,7
3917,hsa-mir-105-1,HOXA11,3917,1.0,1.3316374155810575,-0.3129278229402981,6.074073179986786e-07,-6.899429047662575,10.339018687811146,1.0,0.5,6,3
1930,hsa-mir-105-1,SOX4,1930,1.0,1.6407293449204614,-0.3435510451903895,3.64122122008196e-08,-5.914965969980655,7.948221689928515,0.7,0.4375,16,10
1939,hsa-mir-105-1,SOX4,1939,1.0,1.6407293449204614,-0.5227876700163976,1.6222552956374865e-18,-2.1326357334911834,1.4686466567103935,0.7,0.4375,16,10
1928,hsa-mir-105-1,SOX4,1928,1.0,1.6407293449204614,-0.3705991929255005,2.325445663816092e-09,-4.752129474147533,5.461489109339242,0.7,0.4375,16,10
1932,hsa-mir-105-1,SOX4,1932,1.0,1.6407293449204614,-0.435445192041601,1.0355419903715454e-12,-8.556378024474428,14.756908324977475,0.7,0.4375,16,10
4279,hsa-mir-105-1,NKX2-2,4279,1.0,7.844799021732319,-0.3800772338238712,8.334858621038667e-10,-4.555393831758607,5.081235589202946,1.0,0.6428571428571429,14,9
4272,hsa-mir-105-1,NKX2-2,4272,1.0,7.844799021732319,-0.5089481409092997,1.7537238247490804e-17,-4.612616905827006,5.188935944883504,1.0,0.6428571428571429,14,9
4273,hsa-mir-105-1,NKX2-2,4273,1.0,7.844799021732319,-0.4475708147096681,2.0173081652890091e-13,-3.144761615628417,2.727922646884746,1.0,0.6428571428571429,14,9
3234,hsa-mir-105-1,SATB1,3234,1.0,11.261186469641183,-0.3488602241139321,2.1651961694848673e-08,-2.554202021349733,1.9485605182927337,0.8181818181818182,0.5294117647058824,17,11
3240,hsa-mir-105-1,SATB1,3240,1.0,11.261186469641183,-0.3446274198811279,3.2795759801074386e-08,-5.464455029227842,6.937978922604958,0.8181818181818182,0.5294117647058824,17,11
3232,hsa-mir-105-1,SATB1,3232,1.0,11.261186469641183,-0.3546766126001098,1.2115198288857452e-08,-4.97235062391236,5.901176735891234,0.8181818181818182,0.5294117647058824,17,11
3996,hsa-mir-105-2,VAX2,3996,1.0,7.800329877124059,-0.3397221912444395,5.2657536951275014e-08,-4.27295635484194,4.555567762761628,1.0,0.8,5,4
3995,hsa-mir-105-2,VAX2,3995,1.0,7.800329877124059,-0.3081157660392633,9.194512159359032e-07,-2.536228011448933,1.926479680570011,1.0,0.8,5,4
1442,hsa-mir-105-2,HOXC10,1442,1.0,2.275840180427017,-0.359168214695075,7.675136761060936e-09,-2.360756746235507,1.72050589588391,1.0,0.5,4,2
3066,hsa-mir-105-2,FOXO4,3066,1.0,10.707639835757805,-0.4212532371782956,6.47905409850049e-12,-2.032450909930889,1.3641150874740584,0.7777777777777778,0.5833333333333334,12,9
3072,hsa-mir-105-2,FOXO4,3072,1.0,10.707639835757805,-0.3170365413925132,4.238534750557846e-07,-6.450504228175045,9.19295356923038,0.7777777777777778,0.5833333333333334,12,9
3952,hsa-mir-105-2,POU4F1,3952,1.0,8.51037977477844,-0.32459174254511,2.156322841295698e-07,-2.687946719587836,2.1139831017747466,0.8571428571428571,0.6,10,7
3953,hsa-mir-105-2,POU4F1,3953,1.0,8.51037977477844,-0.3034992337764445,1.3592009668989647e-06,-6.4776762177987806,9.286561456281328,0.8571428571428571,0.6,10,7
4336,hsa-mir-105-2,SOX11,4336,1.0,7.008346655741246,-0.4412285375595289,4.784750200297715e-13,-4.409236362480101,4.804531116725684,0.9,0.5,18,10
4338,hsa-mir-105-2,SOX11,4338,1.0,7.008346655741246,-0.359329062529687,7.54969791549158e-09,-5.679897022119222,7.414318822036412,0.9,0.5,18,10
1922,hsa-mir-105-2,PBX1,1922,1.0,4.323233490108954,-0.424455100801705,4.3159982066030665e-12,-3.6429720014886313,3.4813388813293367,0.8888888888888888,0.5714285714285714,14,9
2239,hsa-mir-105-2,FEV,2239,1.0,6.477086423569508,-0.4314144611853735,1.7584527720204876e-12,-3.081069877932085,2.6380638326727737,0.6666666666666666,0.4615384615384615,13,9
2243,hsa-mir-105-2,FEV,2243,1.0,6.477086423569508,-0.3849644108568301,4.846996279087899e-10,-3.898284936512091,3.9005787535963545,0.6666666666666666,0.4615384615384615,13,9
2247,hsa-mir-105-2,FEV,2247,1.0,6.477086423569508,-0.4947586820848502,1.804364973627017e-16,-2.397460502989606,1.762722992952524,0.6666666666666666,0.4615384615384615,13,9
3717,hsa-mir-105-2,FOXD3,3717,1.0,4.481240953473414,-0.3122783126543392,6.426408336591298e-07,-7.271559234867431,11.304480957110153,1.0,0.7142857142857143,14,10
3710,hsa-mir-105-2,FOXD3,3710,1.0,4.481240953473414,-0.4204007209525742,7.213968156550398e-12,-4.225158058797827,4.4687531136320064,1.0,0.7142857142857143,14,10
2708,hsa-mir-105-2,ONECUT2,2708,1.0,5.109629653850497,-0.3951894384738856,1.5142498865771252e-10,-2.704981126707269,2.135647299233298,1.0,0.5714285714285714,7,4
2711,hsa-mir-105-2,ONECUT2,2711,1.0,5.109629653850497,-0.4754974981305006,3.610377624086328e-15,-4.11640156397197,4.277159257026136,1.0,0.5714285714285714,7,4
3913,hsa-mir-105-2,SCRT1,3913,1.0,3.2594799131060217,-0.5429033263345194,4.175043944260586e-20,-6.130160518123082,8.42638378104879,1.0,1.0,2,2
2423,hsa-mir-105-2,HOXC11,2423,1.0,6.8232436827923015,-0.3803030777152191,8.130258908925033e-10,-2.5235304748499336,1.9114216759268647,0.8,0.6666666666666666,6,5
4321,hsa-mir-105-2,SIX6,4321,1.0,2.6628388466466264,-0.3896597518608053,2.8549863256776037e-10,-3.5520150879178107,3.3373904757722097,1.0,0.5,4,2
4173,hsa-mir-105-2,SOX1,4173,1.0,6.477086423569508,-0.4239591307962889,4.597612446589782e-12,-4.048156967678652,4.15631091036266,1.0,0.9090909090909092,11,10
4169,hsa-mir-105-2,SOX1,4169,1.0,6.477086423569508,-0.3739419794270386,1.625484270812853e-09,-3.719387592675554,3.604795217722748,1.0,0.9090909090909092,11,10
4168,hsa-mir-105-2,SOX1,4168,1.0,6.477086423569508,-0.3166937860000699,4.3685897008275356e-07,-2.3668896163385207,1.727410011810076,1.0,0.9090909090909092,11,10
4171,hsa-mir-105-2,SOX1,4171,1.0,6.477086423569508,-0.381403496235897,7.201009390639267e-10,-7.501265188145649,11.826760999919877,1.0,0.9090909090909092,11,10
3314,hsa-mir-105-2,ZEB1,3314,1.0,3.4126781089868303,-0.3780817730856762,1.0373140931522402e-09,-2.5402568646105337,1.9316697823931903,0.8333333333333334,0.3571428571428571,14,6
3917,hsa-mir-105-2,HOXA11,3917,1.0,1.4258583893686814,-0.3129278229402981,6.074073179986786e-07,-6.568771381860181,9.508418633974935,1.0,0.5,6,3
1930,hsa-mir-105-2,SOX4,1930,1.0,1.344922530962241,-0.3435510451903895,3.64122122008196e-08,-5.645022470762357,7.336377000951694,0.6666666666666666,0.375,16,9
1928,hsa-mir-105-2,SOX4,1928,1.0,1.344922530962241,-0.3705991929255005,2.325445663816092e-09,-4.191145683177558,4.4087121769442295,0.6666666666666666,0.375,16,9
1932,hsa-mir-105-2,SOX4,1932,1.0,1.344922530962241,-0.435445192041601,1.0355419903715454e-12,-7.929910976164994,12.985155418142377,0.6666666666666666,0.375,16,9
4279,hsa-mir-105-2,NKX2-2,4279,1.0,7.3286511161132895,-0.3800772338238712,8.334858621038667e-10,-4.027508859599362,4.121600118401257,0.9,0.6428571428571429,14,10
4272,hsa-mir-105-2,NKX2-2,4272,1.0,7.3286511161132895,-0.5089481409092997,1.7537238247490804e-17,-4.226084249757449,4.470031399671112,0.9,0.6428571428571429,14,10
4273,hsa-mir-105-2,NKX2-2,4273,1.0,7.3286511161132895,-0.4475708147096681,2.0173081652890091e-13,-2.547314803989326,1.940225775568973,0.9,0.6428571428571429,14,10
3234,hsa-mir-105-2,SATB1,3234,1.0,10.197675528281527,-0.3488602241139321,2.1651961694848673e-08,-2.2346545676763285,1.5791561910743372,0.8181818181818182,0.5294117647058824,17,11
3240,hsa-mir-105-2,SATB1,3240,1.0,10.197675528281527,-0.3446274198811279,3.2795759801074386e-08,-5.231524803055884,6.438764198876043,0.8181818181818182,0.5294117647058824,17,11
3232,hsa-mir-105-2,SATB1,3232,1.0,10.197675528281527,-0.3546766126001098,1.2115198288857452e-08,-4.30254282238198,4.607380643474468,0.8181818181818182,0.5294117647058824,17,11
